player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
411678,285023_43872,Ayoub El Kaabi,Morocco,FW,0,2,3,0,3,0,0,0.31,0x,0,0,2,25,7,1,1,0,0,0,3,10,70,0,0,0,0,0,0,,,,59,45,12,2,39,20,2,10,14,31,1.4,108,59,8709.76,,,,,,,,0.0,0.0,74.0,738.0
411680,285023_43872,Noussair Mazraoui,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,0,28,57,19,3,6,0,0,0,0,222,90,4,0,5,40,0,0,,,,31,7,12,12,12,19,3,7,36,452,5.33,331,128,39362.24,346.0,4.0,257.0,4.23036527633667,7.373389720916748,5.383129596710205,Round of 16,0.0,0.0,440.0,1259.0
411726,285023_43924,Lucas Paqueta,Brazil,MF,1,1,5,0,2,3,1,0.24,0x,1,0,9,104,17,3,6,0,0,0,0,190,85,5,0,8,63,1,100,,,,192,22,89,81,110,82,1,20,78,412,5.17,335,123,27561.36,143.0,111.0,46.0,4.951074123382568,5.816962718963623,6.439539432525635,Round of 16,0.0,1.0,255.0,219.0
412144,285023_43899,Alphonso Davies,Canada,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,4,0,0,0,0,0,0,0,18,78,1,0,0,0,0,0,,,,13,6,7,0,3,10,0,14,8,41,1.4,37,17,2589.59,,,,,,,,0.0,0.0,22.0,584.0
416051,285023_43834,Pedro Miguel,Qatar,DF,0,1,3,0,2,1,0,0.23,0x,0,0,6,36,8,1,7,0,0,0,0,78,76,2,50,7,29,2,100,,,,26,8,4,14,13,13,3,3,29,172,5.13,229,76,26501.54,,,,,,,,0.0,0.0,310.0,1151.0
416056,285023_43834,Meshaal Barsham,Qatar,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
416081,285023_43922,Julian Alvarez,Argentina,FW,0,2,3,0,3,0,0,0.69,0x,0,0,18,95,10,2,0,0,0,0,0,72,83,1,0,1,0,0,0,,,,120,44,50,26,83,37,2,47,44,174,6.29,290,125,24301.65,,,,,,,,0.0,0.0,232.0,1023.0
416576,285023_43911,Alvaro Fidalgo,Mexico,MF,0,2,3,33,2,1,0,0.35,2.85x,0,0,6,35,4,0,2,0,0,0,0,77,94,3,0,3,0,2,100,,,,90,9,40,41,39,51,0,16,15,172,4.72,232,87,15056.33,,,,,,,,1.0,0.0,117.0,97.0
416652,285023_43978,Jesse Randall,New Zealand,FW,0,0,1,0,0,1,0,0.01,0x,3,0,3,15,2,0,1,0,0,0,0,16,75,5,40,1,0,0,0,,,,46,23,21,2,20,26,2,6,16,50,7.8,113,69,9324.27,,,,,,,,0.0,0.0,79.0,753.0
416902,285023_43855,Mohamed Abdelmoneim,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,1,0,0,0,0,0,14,100,0,0,0,0,1,100,,,,6,0,1,5,1,5,0,0,3,32,4.11,26,10,1530.7,,,,,,,,0.0,0.0,15.0,558.0
416906,285023_43855,Mostafa Shoubir,Egypt,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,4,0,0,0,0,116,78,0,0,3,0,0,0,10.0,92.0,79.0,15,0,0,15,9,6,0,0,2,196,3.22,45,10,23577.35,,,,,,,Round of 16,0.0,0.0,439.0,1258.0
416989,285023_43817,Ali Alipour,IR Iran,FW,0,0,1,0,1,0,0,0.04,0x,0,0,2,13,4,1,1,0,0,0,0,8,50,0,0,1,100,0,0,,,,17,10,7,0,13,4,0,5,7,21,2.2,51,27,4655.69,,,,,,,,0.0,0.0,42.0,657.0
418485,285023_43822,Kim Taehyeon,Korea Republic,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
418490,285023_43822,Lee Kangin,Korea Republic,MF,1,1,4,0,1,3,0,0.15,0x,9,0,11,81,4,1,7,1,0,0,0,159,88,20,25,12,75,7,86,,,,161,12,71,78,62,99,0,42,108,376,5.68,264,69,28433.53,,,,,,,,0.0,1.0,300.0,231.0
418535,285023_43963,Joao Felix,Portugal,FW,0,1,6,0,4,2,1,0.62,0x,0,0,23,99,14,3,6,0,0,0,0,60,78,4,0,9,33,0,0,,,,137,56,58,23,95,42,7,49,72,162,3.94,276,94,23784.61,,,,,,,,0.0,0.0,218.0,1010.0
418548,285023_43963,Pedro Neto,Portugal,FW,1,0,1,0,0,1,0,0.0,0x,0,0,9,86,8,4,3,0,0,0,0,155,88,13,23,11,73,2,50,,,,183,83,81,19,49,134,8,79,83,374,5.93,368,208,37581.23,265.0,206.0,68.0,4.582968711853027,5.335069179534912,6.27733850479126,Round of 16,0.0,1.0,381.0,245.0
418550,285023_43963,Rafael Leao,Portugal,FW,1,1,4,25,3,1,0,0.33,3.07x,3,0,5,35,4,1,2,0,0,0,0,82,87,8,50,8,63,2,50,,,,76,20,48,8,10,66,4,43,63,205,5.73,188,75,18513.49,29.0,321.0,24.0,6.162964820861816,4.835442066192627,6.879697322845459,Round of 16,1.0,1.0,203.0,62.0
418561,285023_43963,Francisco Trincao,Portugal,FW,0,0,1,0,1,0,0,0.11,0x,1,0,2,12,1,0,0,0,0,0,0,16,81,0,0,1,0,0,0,,,,24,6,18,0,19,5,0,8,15,35,1.52,56,32,4066.95,,,,,,,,0.0,0.0,32.0,624.0
418715,285023_43914,Jose Cordoba,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,7,21,12,5,1,0,0,0,0,183,92,1,0,1,100,2,100,,,,35,0,2,33,23,12,0,4,29,387,6.07,315,114,30753.8,,,,,,,,0.0,0.0,303.0,1126.0
418729,285023_43914,Carlos Harvey,Panama,DF,0,0,5,0,4,1,2,0.29,0x,0,0,28,53,19,8,3,1,0,0,0,107,79,1,0,3,33,6,67,,,,94,10,45,39,63,31,3,23,57,255,6.82,446,118,33573.58,,,,,,,,0.0,0.0,295.0,1103.0
418747,285023_43914,Tomas Rodriguez,Panama,FW,0,1,1,0,0,1,0,0.06,0x,0,0,3,26,3,3,1,0,0,0,0,9,78,0,0,1,100,0,0,,,,16,12,4,0,13,3,1,8,10,21,4.09,75,32,6034.0,,,,,,,,0.0,0.0,53.0,694.0
418781,285023_43879,Bamba Dieng,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,15,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,,,,5,3,2,0,5,0,0,1,1,5,1.68,28,15,1882.12,,,,,,,,0.0,0.0,16.0,560.0
418795,285023_43879,Nicolas Jackson,Senegal,FW,1,3,7,0,6,1,2,0.56,0x,0,0,10,106,13,2,0,0,0,0,5,45,80,1,0,4,50,0,0,,,,127,73,40,14,96,31,4,38,42,114,6.12,304,154,28133.46,,,,,,,,0.0,1.0,271.0,221.0
418798,285023_43879,Pape Matar Sarr,Senegal,MF,0,0,4,0,0,4,0,0.23,0x,0,0,3,25,3,1,0,0,0,0,0,48,90,1,0,2,50,0,0,,,,36,6,12,18,24,12,1,4,13,106,3.29,157,44,10328.88,,,,,,,,0.0,0.0,94.0,788.0
418881,285023_43926,Cucho Hernandez,Colombia,FW,1,0,0,0,0,0,0,0.0,0x,0,0,0,4,1,0,0,0,0,0,0,3,33,1,100,0,0,0,0,,,,4,2,2,0,3,1,1,5,6,12,1.67,28,7,2325.55,,,,,,,,0.0,1.0,20.0,185.0
418963,285023_43922,Facundo Medina,Argentina,DF,1,0,0,0,0,0,0,0.0,0x,0,0,12,58,14,3,2,1,0,0,1,139,94,4,50,1,100,0,0,,,,124,41,33,50,25,99,5,19,41,281,4.64,328,103,28709.21,,,,,,,,0.0,1.0,277.0,223.0
418975,285023_43922,Thiago Almada,Argentina,FW,0,0,2,0,0,2,0,0.13,0x,0,0,25,65,10,1,2,0,0,0,2,142,90,0,0,1,0,1,100,,,,156,37,82,37,116,40,1,43,84,305,7.09,325,127,27791.83,,,,,,,,0.0,0.0,232.0,1025.0
419002,285023_43927,Moises Ramirez,Ecuador,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419003,285023_43927,Jackson Porozo,Ecuador,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,2,0,2,0,1,0,0,0,12,100,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,1,1,24,1.33,28,13,3226.38,,,,,,,,0.0,0.0,36.0,637.0
419005,285023_43927,Jordy Alcivar,Ecuador,MF,0,0,1,0,1,0,0,0.04,0x,0,0,1,12,7,1,0,1,0,0,0,33,94,1,0,1,100,0,0,,,,17,4,3,10,10,7,0,1,19,77,1.54,63,23,5065.44,,,,,,,,0.0,0.0,49.0,677.0
419020,285023_43927,Gonzalo Plata,Ecuador,FW,0,5,8,13,4,4,1,1.16,0.86x,4,0,14,135,11,5,4,1,0,0,0,147,80,9,11,8,38,1,100,,,,174,31,119,24,112,62,3,86,108,362,6.52,494,187,44302.06,83.0,197.0,159.0,5.509191036224365,5.362385749816895,5.798552989959717,Round of 16,1.0,0.0,407.0,159.0
419055,285023_43921,Brenden Aaronson,USA,FW,0,1,3,0,3,0,0,0.46,0x,0,0,6,37,9,2,1,0,0,0,0,22,95,3,33,2,50,0,0,,,,42,17,22,3,27,15,4,18,14,67,1.5,127,70,10271.7,,,,,,,,0.0,0.0,82.0,758.0
419062,285023_43921,Chris Richards,USA,DF,0,0,1,0,1,0,1,0.06,0x,0,0,4,22,11,8,3,1,0,0,0,291,95,0,0,2,0,2,100,,,,32,2,1,29,21,11,0,1,39,597,4.91,486,97,42886.99,305.0,5.0,352.0,4.470236301422119,7.0685882568359375,4.590904235839844,Round of 16,0.0,0.0,419.0,1245.0
419068,285023_43921,Giovanni Reyna,USA,MF,0,1,2,50,2,0,0,0.22,4.61x,0,0,8,46,6,1,2,0,0,0,0,94,84,1,0,9,78,1,100,,,,82,9,49,24,53,29,1,31,59,192,8.06,315,71,19203.54,,,,,,,,1.0,0.0,155.0,105.0
419077,285023_43921,Mark Mckenzie,USA,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,9,1,1,1,0,0,0,0,51,92,0,0,1,0,0,0,,,,2,0,0,2,1,1,0,0,8,104,1.3,148,50,11338.0,,,,,,,,0.0,0.0,104.0,826.0
419082,285023_43921,Ricardo Pepi,USA,FW,0,0,5,0,5,0,2,0.38,0x,0,0,18,84,15,5,2,0,0,0,2,38,87,1,0,1,100,0,0,,,,129,69,53,7,104,25,2,40,42,103,7.21,366,148,27870.91,,,,,,,,0.0,0.0,247.0,1040.0
419100,285023_43930,Maxi Araujo,Uruguay,MF,1,3,4,50,3,1,2,1.09,1.83x,10,0,10,79,11,2,7,0,0,0,6,57,88,18,44,7,86,0,0,,,,135,74,51,10,72,63,7,45,55,174,5.96,308,129,27642.83,,,,,,,,2.0,1.0,278.0,32.0
419101,285023_43930,Ronald Araujo,Uruguay,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419108,285023_43930,Sebastian Caceres,Uruguay,DF,0,0,3,0,2,1,2,0.13,0x,0,0,8,31,13,2,2,0,0,0,0,172,90,1,0,4,50,3,100,,,,31,1,0,30,18,13,0,4,20,373,5.81,303,98,30359.66,,,,,,,,0.0,0.0,313.0,1162.0
419126,285023_43930,Darwin Nunez,Uruguay,FW,0,0,2,0,1,1,1,0.2,0x,0,0,6,95,2,1,1,0,0,0,2,25,80,3,33,3,100,1,100,,,,36,30,6,0,27,9,4,26,25,65,6.09,190,93,19040.35,,,,,,,,0.0,0.0,182.0,957.0
419132,285023_43930,Brian Rodriguez,Uruguay,FW,0,1,3,0,1,2,0,0.22,0x,10,0,2,15,1,0,1,0,0,0,0,26,73,14,7,7,71,1,100,,,,40,16,18,6,2,38,3,19,18,77,6.31,90,35,6497.61,,,,,,,,0.0,0.0,61.0,713.0
419134,285023_43930,Juan Manuel Sanabria,Uruguay,MF,0,0,3,0,2,1,0,0.09,0x,0,0,9,51,12,1,0,1,0,0,1,103,86,12,0,4,75,0,0,,,,102,64,29,9,28,74,7,30,53,230,6.35,320,129,25094.45,,,,,,,,0.0,0.0,237.0,1032.0
419142,285023_43930,Rodrigo Zalazar,Uruguay,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419166,285023_43946,Ibrahima Konate,France,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,2,2,0,0,0,0,0,0,11,91,0,0,0,0,0,0,,,,3,0,0,3,2,1,0,0,0,24,1.19,18,3,1968.45,,,,,,,,0.0,0.0,19.0,576.0
419172,285023_43854,Evan Ndicka,Côte d'Ivoire,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419177,285023_43946,William Saliba,France,DF,0,0,1,0,1,0,1,0.06,0x,0,0,12,23,12,3,0,0,0,0,0,248,98,0,0,1,0,2,100,,,,46,1,0,45,23,23,1,2,22,519,4.57,315,131,38298.57,309.0,16.0,353.0,4.459681987762451,6.754304885864258,4.554445266723633,Round of 16,0.0,0.0,402.0,1210.0
419189,285023_43888,Yan Valery,Tunisia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,13,68,10,4,1,0,0,0,1,80,68,7,29,8,13,1,100,,,,80,38,33,9,5,75,4,28,35,163,6.39,296,130,29256.28,,,,,,,,0.0,0.0,274.0,1077.0
419211,285023_43883,Lyle Foster,South Africa,FW,0,0,1,0,1,0,1,0.07,0x,0,0,1,25,1,0,1,0,0,0,0,5,20,0,0,1,0,0,0,,,,20,10,8,2,12,8,0,6,7,15,1.49,66,16,5968.5,,,,,,,,0.0,0.0,59.0,710.0
419223,285023_43883,Oswin Appollis,South Africa,FW,0,1,4,0,0,4,0,0.15,0x,7,0,12,115,9,1,2,0,0,0,0,99,83,7,14,3,33,1,100,,,,209,85,102,22,102,107,2,46,83,231,6.39,405,182,30714.27,,,,,,,,0.0,0.0,287.0,1091.0
419225,285023_43883,Bradley Cross,South Africa,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419281,285023_43835,Saud Abdulhamid,Saudi Arabia,DF,0,0,2,0,0,2,0,0.11,0x,0,0,11,76,18,4,2,1,0,0,0,113,78,4,25,3,67,1,0,,,,44,25,12,7,12,32,9,15,50,241,5.93,324,150,29778.02,,,,,,,,0.0,0.0,300.0,1118.0
419287,285023_43835,Nawaf Alaqidi,Saudi Arabia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419291,285023_43835,Feras Albrikan,Saudi Arabia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,11,150,11,2,3,1,0,0,0,51,63,0,0,5,0,0,0,,,,51,27,23,1,33,18,2,38,41,108,6.49,328,123,28286.37,,,,,,,,0.0,0.0,262.0,1059.0
419300,285023_43835,Khalid Alghannam,Saudi Arabia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.85,10,4,790.29,,,,,,,,0.0,0.0,8.0,524.0
419302,285023_43835,Abdullah Alhamddan,Saudi Arabia,FW,0,2,2,0,1,1,0,0.2,0x,0,0,5,62,5,2,0,0,0,0,0,22,73,1,0,2,50,0,0,,,,39,13,21,5,24,15,0,16,17,52,7.86,170,70,10726.97,,,,,,,,0.0,0.0,88.0,771.0
419303,285023_43835,Moteb Alharbi,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,11,64,2,0,4,0,0,0,0,77,74,2,0,5,20,0,0,,,,49,18,19,12,20,29,4,8,25,168,6.75,235,107,22511.24,,,,,,,,0.0,0.0,213.0,1007.0
419326,285023_43835,Ali Majrashi,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419436,285023_43834,Ahmed Alganehi,Qatar,MF,0,0,1,0,0,1,0,0.05,0x,2,0,3,18,4,1,0,0,0,0,0,12,92,2,100,0,0,0,0,,,,7,2,4,1,3,4,0,2,8,27,2.04,51,24,4200.63,,,,,,,,0.0,0.0,41.0,649.0
419441,285023_43834,Homam Ahmed,Qatar,DF,0,0,1,0,0,1,0,0.0,0x,0,0,3,45,6,4,0,0,1,0,0,33,76,3,33,2,50,0,0,,,,20,13,6,1,5,15,1,7,13,75,5.86,157,57,13626.23,,,,,,,,0.0,0.0,134.0,876.0
419459,285023_43834,Mahmoud Abunada,Qatar,GK,0,0,0,0,0,0,0,0.0,0x,0,1,0,0,0,1,1,1,0,0,0,93,54,0,0,8,0,0,0,16.0,124.0,103.0,7,0,0,7,4,3,0,0,3,162,3.1,20,2,16005.91,,,,,,,,0.0,0.0,310.0,1151.0
419461,285023_43834,Salah Zakaria,Qatar,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419463,285023_43834,Yusuf Abdurisag,Qatar,FW,0,0,0,0,0,0,0,0.0,0x,0,0,8,60,8,1,2,0,0,0,0,14,64,0,0,3,0,0,0,,,,18,10,7,1,11,7,1,12,11,33,4.62,176,66,12292.36,,,,,,,,0.0,0.0,105.0,832.0
419473,285023_43834,Jassem Gaber,Qatar,DF,0,0,0,0,0,0,0,0.0,0x,0,0,13,85,14,7,0,1,0,0,0,32,78,0,0,1,100,1,100,,,,61,5,41,15,47,14,0,5,18,69,6.14,232,55,17053.08,,,,,,,,0.0,0.0,166.0,929.0
419518,285023_43911,Erik Lira,Mexico,MF,1,0,0,0,0,0,0,0.0,0x,0,0,17,81,26,3,4,0,0,0,0,199,91,2,100,2,0,5,100,,,,139,4,59,76,105,34,1,11,46,425,5.34,497,137,43502.52,317.0,95.0,217.0,4.4255571365356445,5.912609100341797,5.581543922424316,Round of 16,0.0,1.0,391.0,251.0
419567,285023_43978,Callan Elliot,New Zealand,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,4,1,0,0,0,0,0,0,6,67,0,0,0,0,0,0,,,,1,0,1,0,0,1,0,0,3,11,2.07,19,8,1875.73,,,,,,,,0.0,0.0,18.0,565.0
419572,285023_43978,Nando Pijnaker,New Zealand,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419577,285023_43978,Ben Waine,New Zealand,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
419652,285023_43961,Erling Haaland,Norway,FW,0,11,17,41,16,1,5,4.54,1.54x,0,0,10,78,4,5,3,0,0,0,0,37,76,0,0,4,25,0,0,,,,59,43,16,0,46,13,8,52,56,140,4.54,314,147,39442.16,2.0,230.0,343.0,8.06948184967041,5.254695415496826,4.808480739593506,Round of 16,7.0,0.0,416.0,3.0
419654,285023_43961,Jens Petter Hauge,Norway,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,11,2,0,0,0,0,0,0,3,67,0,0,0,0,0,0,,,,3,0,2,1,2,1,0,0,0,7,1.67,26,14,1718.66,,,,,,,,0.0,0.0,12.0,539.0
419662,285023_43961,Jorgen Strand Larsen,Norway,FW,0,1,2,0,2,0,0,0.85,0x,0,0,5,50,4,0,2,0,0,0,1,21,76,0,0,1,0,0,0,,,,38,24,13,1,34,4,1,19,23,48,1.17,101,41,9811.95,,,,,,,,0.0,0.0,100.0,805.0
419672,285023_43961,Leo Ostigard,Norway,DF,0,1,3,33,3,0,3,0.32,3.16x,0,0,1,7,3,2,1,0,0,0,0,84,82,0,0,0,0,4,25,,,,17,1,1,15,11,6,0,3,12,187,4.47,133,37,14821.23,,,,,,,,1.0,0.0,149.0,103.0
419681,285023_43961,Kristian Thorstvedt,Norway,MF,0,1,3,0,2,1,0,0.17,0x,0,0,0,38,5,2,1,0,0,0,0,24,79,0,0,1,0,0,0,,,,46,16,22,8,31,15,1,12,25,62,3.02,137,44,9451.89,,,,,,,,0.0,0.0,75.0,740.0
422657,285023_43960,Frenkie De Jong,Netherlands,MF,0,0,1,0,1,0,0,0.04,0x,0,0,7,85,22,6,6,0,0,0,0,243,92,0,0,5,80,2,100,,,,143,2,32,109,106,37,0,8,69,519,6.5,424,109,38652.6,,,,,,,,0.0,0.0,360.0,1187.0
422968,285023_43818,Mohanad Ali,Iraq,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,14,1,0,0,0,0,0,0,2,50,0,0,0,0,0,0,,,,4,4,0,0,3,1,1,0,1,4,2.36,36,16,2367.96,,,,,,,,0.0,0.0,20.0,577.0
423522,285023_43976,Jordan Bos,Australia,DF,0,2,5,0,3,2,0,0.42,0x,0,0,23,84,21,4,4,1,0,0,0,107,88,8,38,8,38,1,100,,,,76,27,37,12,26,50,7,41,93,286,6.41,396,223,36920.34,,,,,,,,0.0,0.0,343.0,1178.0
423574,285023_43978,Alex Paulsen,New Zealand,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
423575,285023_43978,Ben Old,New Zealand,MF,0,0,0,0,0,0,0,0.0,0x,0,0,2,28,4,0,1,0,0,0,0,33,76,1,0,2,0,0,0,,,,35,17,13,5,17,18,1,12,24,75,6.37,160,74,12151.2,,,,,,,,0.0,0.0,112.0,838.0
423595,285023_43978,Marko Stamenic,New Zealand,MF,0,0,3,0,1,2,0,0.09,0x,0,0,10,67,18,4,0,1,0,0,0,171,91,2,50,9,44,1,100,,,,98,6,26,66,66,32,0,9,53,364,6.52,415,133,32898.29,,,,,,,,0.0,0.0,302.0,1124.0
423646,285023_43969,Pedri,Spain,MF,0,1,4,0,1,3,0,0.37,0x,8,0,44,195,27,3,4,1,0,0,1,348,89,14,36,11,73,2,100,,,,301,37,115,149,227,74,5,46,131,770,7.19,732,215,51574.34,272.0,23.0,83.0,4.564958572387695,6.638123989105225,6.175746440887451,Round of 16,0.0,0.0,428.0,1251.0
423658,285023_43969,Yeremy Pino,Spain,FW,0,0,0,0,0,0,0,0.0,0x,0,0,3,28,7,2,0,0,0,0,1,29,86,1,0,0,0,0,0,,,,45,24,17,4,22,23,1,26,17,67,2.52,114,45,8846.84,,,,,,,,0.0,0.0,83.0,760.0
423700,285023_43921,Joe Scally,USA,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,19,4,0,2,0,0,0,1,53,87,4,25,2,50,0,0,,,,43,11,17,15,10,33,2,10,25,122,2.63,164,53,11427.62,,,,,,,,0.0,0.0,100.0,813.0
423855,285023_43822,Eom Jisung,Korea Republic,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,2,0,0,1,0,0,0,0,9,100,3,67,2,100,0,0,,,,15,7,6,2,4,11,2,5,3,23,4.64,72,36,6234.99,,,,,,,,0.0,0.0,53.0,695.0
423874,285023_43822,Lee Hanbeom,Korea Republic,DF,0,0,2,0,2,0,2,0.22,0x,0,0,5,41,22,7,3,0,0,0,0,200,92,2,50,3,33,1,100,,,,53,6,8,39,3,50,1,10,33,403,6.23,365,107,31151.94,,,,,,,,0.0,0.0,300.0,1109.0
423880,285023_43822,Lee Taeseok,Korea Republic,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,25,5,3,1,0,0,0,0,45,87,9,33,4,75,1,100,,,,56,32,20,4,18,38,3,14,20,103,4.44,151,68,13302.6,,,,,,,,0.0,0.0,120.0,851.0
423933,285023_43899,Jayden Nelson,Canada,FW,0,0,1,0,0,1,0,0.07,0x,0,0,1,2,0,0,0,0,0,0,0,8,75,0,0,0,0,0,0,,,,4,0,2,2,1,3,0,2,7,20,1.39,19,5,1462.29,,,,,,,,0.0,0.0,12.0,542.0
423941,285023_43899,Nathan Saliba,Canada,MF,2,1,3,33,1,2,1,0.3,3.36x,0,0,11,43,12,5,2,1,0,0,0,93,85,4,25,4,75,1,100,,,,51,4,13,34,32,19,2,8,40,206,4.12,386,122,23647.54,,,,,,,,1.0,2.0,206.0,53.0
424031,285023_43927,Piero Hincapie,Ecuador,DF,0,0,3,0,3,0,3,0.4,0x,1,0,11,80,29,5,4,1,1,0,0,189,85,15,13,13,31,0,0,,,,111,39,35,37,30,81,7,33,57,419,6.35,420,192,39830.97,359.0,99.0,356.0,3.512941837310791,5.905656337738037,4.474009037017822,Round of 16,0.0,0.0,376.0,1192.0
424036,285023_43927,Pedro Vite,Ecuador,MF,1,1,4,0,1,3,0,0.23,0x,2,0,34,119,29,2,5,0,0,0,0,297,91,7,43,9,56,2,100,,,,261,11,108,142,153,108,1,27,83,640,6.38,648,177,43374.6,197.0,32.0,104.0,4.759891510009766,6.480973720550537,6.084803104400635,Round of 16,0.0,1.0,407.0,253.0
424047,285023_1895293,Jeremy Antonisse,Curaçao,FW,0,0,1,0,1,0,0,0.05,0x,2,0,1,39,3,0,0,0,0,0,0,35,71,6,50,2,0,1,100,,,,33,10,18,5,21,12,0,11,14,82,4.85,145,55,10361.23,,,,,,,,0.0,0.0,85.0,761.0
