player_id,player_name,team_id,team,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,source_tab,story_id,classification
498421,Paul OKON-ENGSTLER,43976,Australia,187.0,94.0,61.0,4.766956329345703,6.057460308074951,6.313321113586426,Round of 16,power_rankings,,
504199,Mbekezeli MBOKAZI,43883,South Africa,236.0,78.0,277.0,4.6229448318481445,6.160454273223877,5.2310662269592285,Round of 16,power_rankings,,
426357,Aaron WAN-BISSAKA,20014,Congo DR,330.0,109.0,98.0,4.334512710571289,5.931458950042725,6.098320484161377,Round of 16,power_rankings,,
403616,Teboho MOKOENA,43883,South Africa,117.0,62.0,191.0,5.1320037841796875,6.284855842590332,5.66510534286499,Round of 16,power_rankings,,
441622,Jhon LUCUMI,43926,Colombia,314.0,46.0,340.0,4.424666404724121,6.420003414154053,4.832277774810791,Round of 16,power_rankings,,
405877,Amine GOUIRI,43843,Algeria,95.0,356.0,352.0,5.377669334411621,4.418607234954834,4.666876792907715,Round of 16,power_rankings,,
411367,Kai HAVERTZ,43948,Germany,44.0,147.0,273.0,5.918576240539551,5.732943534851074,5.265091896057129,Round of 16,power_rankings,,
430605,BRUNO GUIMARAES,43924,Brazil,104.0,53.0,73.0,5.297788143157959,6.358667373657227,6.245833396911621,Round of 16,power_rankings,,
424422,Matias GALARZA,43928,Paraguay,51.0,77.0,130.0,5.832286357879639,6.160738468170166,5.908360958099365,Round of 16,power_rankings,,
506329,Djed SPENCE,43942,England,223.0,56.0,125.0,4.648728370666504,6.346854209899902,5.924130916595459,Round of 16,power_rankings,,
448598,Ismael SAIBARI,43872,Morocco,12.0,270.0,91.0,6.589122295379639,5.148232460021973,6.137832164764404,Round of 16,power_rankings,,
431196,Cristian ROMERO,43922,Argentina,265.0,47.0,223.0,4.575924396514893,6.41933536529541,5.517880439758301,Round of 16,power_rankings,,
485655,Michael OLISE,43946,France,72.0,228.0,1.0,5.590426445007324,5.321447372436523,8.186074256896973,Round of 16,power_rankings,,
441316,Yoane WISSA,20014,Congo DR,26.0,353.0,186.0,6.200076103210449,4.519561290740967,5.6778717041015625,Round of 16,power_rankings,,
500037,Gilberto MORA,43911,Mexico,128.0,159.0,40.0,4.998045444488525,5.635547637939453,6.57443904876709,Round of 16,power_rankings,,
474973,Pau CUBARSI,43969,Spain,324.0,6.0,232.0,4.377198219299316,7.432014465332031,5.48000431060791,Round of 16,power_rankings,,
448131,Ruben VARGAS,43971,Switzerland,14.0,271.0,23.0,6.572463035583496,5.145461559295654,6.858534812927246,Round of 16,power_rankings,,
492363,Felix NMECHA,43948,Germany,56.0,42.0,86.0,5.7498650550842285,6.4479146003723145,6.163877010345459,Round of 16,power_rankings,,
390238,Tyler ADAMS,43921,USA,342.0,16.0,239.0,4.2386884689331055,6.892613410949707,5.452966213226318,Round of 16,power_rankings,,
299200,Marko ARNAUTOVIC,43934,Austria,36.0,357.0,329.0,6.069469928741455,4.315974235534668,4.984841346740723,Round of 16,power_rankings,,
430735,Marc CUCURELLA,43969,Spain,195.0,29.0,161.0,4.748912334442139,6.654880523681641,5.784273624420166,Round of 16,power_rankings,,
411680,Noussair MAZRAOUI,43872,Morocco,347.0,3.0,264.0,4.203802108764648,7.489504337310791,5.333625793457031,Round of 16,power_rankings,,
433635,Stephen EUSTAQUIO,43899,Canada,101.0,205.0,25.0,5.31575870513916,5.405862808227539,6.825634956359863,Round of 16,power_rankings,,
401444,Youri TIELEMANS,43935,Belgium,74.0,175.0,180.0,5.583817958831787,5.515690326690674,5.714656352996826,Round of 16,power_rankings,,
395321,Junya ITO,43819,Japan,91.0,246.0,41.0,5.428849220275879,5.230613708496094,6.555665493011475,Round of 16,power_rankings,,
477825,Odilon KOSSOUNOU,43854,Côte d'Ivoire,351.0,99.0,317.0,4.178211688995361,6.013503074645996,5.04713773727417,Round of 16,power_rankings,,
430482,EMAM ASHOUR,43855,Egypt,31.0,146.0,165.0,6.123448371887207,5.738740921020508,5.771111011505127,Round of 16,power_rankings,,
313559,Ricardo RODRIGUEZ,43971,Switzerland,304.0,57.0,153.0,4.471334934234619,6.335314750671387,5.827579975128174,Round of 16,power_rankings,,
441261,Israel REYES,43911,Mexico,243.0,22.0,297.0,4.616825580596924,6.808748245239258,5.153513431549072,Round of 16,power_rankings,,
389876,Dayot UPAMECANO,43946,France,325.0,1.0,325.0,4.359023571014404,7.731297016143799,5.016387939453125,Round of 16,power_rankings,,
400634,Edson ALVAREZ,43911,Mexico,328.0,76.0,320.0,4.340903282165527,6.1707024574279785,5.0427398681640625,Round of 16,power_rankings,,
482974,Ivan BASIC,44037,Bosnia and Herzegovina,121.0,293.0,62.0,5.07711124420166,4.9927592277526855,6.3104939460754395,Round of 16,power_rankings,,
430671,Ismail JAKOBS,43879,Senegal,242.0,214.0,80.0,4.617249488830566,5.374155044555664,6.210819721221924,Round of 16,power_rankings,,
480322,Luc DE FOUGEROLLES,43899,Canada,267.0,5.0,116.0,4.570196628570557,7.458939075469971,5.986086368560791,Round of 16,power_rankings,,
510922,Yan DIOMANDE,43854,Côte d'Ivoire,107.0,242.0,29.0,5.268399238586426,5.2721734046936035,6.758358478546143,Round of 16,power_rankings,,
506279,Caleb YIRENKYI,43860,Ghana,85.0,324.0,276.0,5.481296062469482,4.849970817565918,5.235024929046631,Round of 16,power_rankings,,
402261,Nicolas PEPE,43854,Côte d'Ivoire,22.0,222.0,16.0,6.339755058288574,5.345263957977295,6.988800525665283,Round of 16,power_rankings,,
430609,MATHEUS CUNHA,43924,Brazil,17.0,206.0,158.0,6.457469463348389,5.398113250732422,5.79531192779541,Round of 16,power_rankings,,
368649,JOAO CANCELO,43963,Portugal,148.0,30.0,118.0,4.907160758972168,6.628729820251465,5.955078125,Round of 16,power_rankings,,
470760,Jhon ARIAS,43926,Colombia,78.0,40.0,108.0,5.544551849365234,6.453419208526611,6.024949073791504,Round of 16,power_rankings,,
398680,Ousmane DEMBELE,43946,France,7.0,328.0,21.0,7.075489044189453,4.8213582038879395,6.872978687286377,Round of 16,power_rankings,,
405742,VINICIUS JUNIOR,43924,Brazil,6.0,320.0,39.0,7.3517889976501465,4.862656116485596,6.585500240325928,Round of 16,power_rankings,,
433097,Declan RICE,43942,England,169.0,134.0,49.0,4.817442417144775,5.777356147766113,6.401393890380859,Round of 16,power_rankings,,
332946,MARQUINHOS,43924,Brazil,326.0,100.0,287.0,4.351545333862305,6.0133867263793945,5.200976848602295,Round of 16,power_rankings,,
386013,Davinson SANCHEZ,43926,Colombia,303.0,9.0,258.0,4.473987579345703,7.134161949157715,5.3600335121154785,Round of 16,power_rankings,,
358106,Thibaut COURTOIS,43935,Belgium,,,,,,,Round of 16,power_rankings,,
308300,Emiliano MARTINEZ,43922,Argentina,,,,,,,Round of 16,power_rankings,,
360642,Camilo VARGAS,43926,Colombia,,,,,,,Round of 16,power_rankings,,
371739,Alexander SCHLAGER,43934,Austria,,,,,,,Round of 16,power_rankings,,
403001,DIOGO COSTA,43963,Portugal,,,,,,,Round of 16,power_rankings,,
356956,Yassine BOUNOU,43872,Morocco,,,,,,,Round of 16,power_rankings,,
448332,Mike MAIGNAN,43946,France,,,,,,,Round of 16,power_rankings,,
494531,Orlando GILL,43928,Paraguay,,,,,,,Round of 16,power_rankings,,
424081,Bart Verbruggen,43960,Netherlands,,,,,,,Round of 16,power_rankings,,
389879,Luca ZIDANE,43843,Algeria,,,,,,,Round of 16,power_rankings,,
308370,ALISSON,43924,Brazil,,,,,,,Round of 16,power_rankings,,
373235,Orjan NYLAND,43961,Norway,,,,,,,Round of 16,power_rankings,,
441236,Hernan GALINDEZ,43927,Ecuador,,,,,,,Round of 16,power_rankings,,
448821,Mory DIAW,43879,Senegal,,,,,,,Round of 16,power_rankings,,
482978,Nikola VASILJ,44037,Bosnia and Herzegovina,,,,,,,Round of 16,power_rankings,,
405873,Yahia Fofana,43854,Côte d'Ivoire,,,,,,,Round of 16,power_rankings,,
430753,Unai SIMON,43969,Spain,,,,,,,Round of 16,power_rankings,,
448107,Gregor KOBEL,43971,Switzerland,,,,,,,Round of 16,power_rankings,,
336022,Jordan PICKFORD,43942,England,,,,,,,Round of 16,power_rankings,,
369029,Dominik LIVAKOVIC,43938,Croatia,,,,,,,Round of 16,power_rankings,,
441313,Lionel MPASI,20014,Congo DR,,,,,,,Round of 16,power_rankings,,
499913,Matt FREESE,43921,USA,,,,,,,Round of 16,power_rankings,,
416906,MOSTAFA SHOUBIR,43855,Egypt,,,,,,,Round of 16,power_rankings,,
485070,Raul RANGEL,43911,Mexico,,,,,,,Round of 16,power_rankings,,
395986,Ronwen WILLIAMS,43883,South Africa,,,,,,,Round of 16,power_rankings,,
494349,Benjamin ASARE,43860,Ghana,,,,,,,Round of 16,power_rankings,,
364752,VOZINHA,43850,Cabo Verde,,,,,,,Round of 16,power_rankings,,
494557,Patrick BEACH,43976,Australia,,,,,,,Round of 16,power_rankings,,
331732,Maxime CREPEAU,43899,Canada,,,,,,,Round of 16,power_rankings,,
405530,Zion Suzuki,43819,Japan,,,,,,,Round of 16,power_rankings,,
228912,Manuel NEUER,43948,Germany,,,,,,,Round of 16,power_rankings,,
