player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
407022,285023_43855,Karim Hafez,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,3,1,0,0,0,0,0,0,7,100,1,0,0,0,0,0,,,,4.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,4.0,15.0,4.27,13.0,7.0,1022.35,0.0,0.0,7.0,505.0
407114,285023_43850,Marcio Rosa,Cabo Verde,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
407343,285023_43854,Ghislain Konan,Côte d'Ivoire,DF,0,0,2,0,1,1,0,0.18,0x,0,0,9,50,6,0,0,0,0,0,0,101,84,3,33,5,80,1,100,,,,40.0,12.0,14.0,14.0,9.0,31.0,2.0,4.0,45.0,200.0,3.93,220.0,84.0,20346.57,0.0,0.0,206.0,1112.0
407680,285023_1895293,Juergen Locadia,Curaçao,FW,0,0,1,0,1,0,0,0.08,0x,0,0,7,76,4,3,4,0,0,0,2,48,77,0,0,1,100,1,100,,,,67.0,47.0,20.0,0.0,44.0,23.0,2.0,42.0,42.0,108.0,5.71,227.0,92.0,23793.05,0.0,0.0,250.0,1168.0
407993,285023_43835,Mohamed Kanno,Saudi Arabia,MF,0,1,2,0,1,1,1,0.06,0x,0,0,7,50,3,1,0,1,0,0,0,63,95,0,0,2,50,2,100,,,,17.0,1.0,9.0,7.0,15.0,2.0,0.0,12.0,39.0,141.0,5.9,172.0,40.0,15167.05,0.0,0.0,155.0,949.0
408042,285023_43946,Theo Hernandez,France,DF,0,0,3,0,1,2,0,0.01,0x,0,0,20,23,4,2,3,0,0,0,0,104,88,2,50,1,0,0,0,,,,24.0,8.0,10.0,6.0,12.0,12.0,1.0,3.0,13.0,228.0,3.97,199.0,86.0,20484.77,0.0,0.0,206.0,1104.0
408948,285023_43855,Mohamed Elshenawy,Egypt,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
408950,285023_43855,Mohamed Hany,Egypt,DF,1,0,3,0,0,3,0,0.07,0x,0,1,3,36,6,1,0,0,0,0,0,105,82,7,43,4,75,0,0,,,,75.0,19.0,38.0,18.0,12.0,63.0,3.0,23.0,43.0,231.0,5.88,201.0,83.0,19956.31,0.0,1.0,203.0,187.0
409191,285023_43938,Nikola Vlasic,Croatia,MF,0,0,0,0,0,0,0,0.0,0x,0,0,1,3,0,1,0,0,0,0,0,4,50,1,0,1,0,0,0,,,,10.0,6.0,2.0,2.0,9.0,1.0,0.0,2.0,5.0,10.0,3.96,26.0,15.0,2404.54,0.0,0.0,18.0,558.0
409241,285023_43850,Diney Borges,Cabo Verde,DF,0,1,2,0,1,1,1,0.13,0x,0,0,4,12,8,0,0,1,0,0,0,78,72,0,0,2,0,3,33,,,,40.0,1.0,0.0,39.0,22.0,18.0,0.0,1.0,22.0,158.0,5.88,169.0,54.0,20128.54,0.0,0.0,205.0,1094.0
411174,285023_43914,Jose Fajardo,Panama,FW,0,0,1,0,1,0,1,0.25,0x,0,0,14,76,16,2,2,0,0,0,0,12,67,0,0,1,100,0,0,,,,43.0,36.0,7.0,0.0,34.0,9.0,1.0,13.0,11.0,33.0,6.47,163.0,77.0,13636.25,0.0,0.0,125.0,886.0
411176,285023_43914,Jose Luis Rodriguez,Panama,MF,0,0,1,0,0,1,0,0.08,0x,3,0,9,54,8,2,1,0,0,0,0,38,76,15,13,2,50,2,50,,,,63.0,24.0,33.0,6.0,26.0,37.0,8.0,34.0,33.0,120.0,6.21,212.0,78.0,18353.15,0.0,0.0,177.0,993.0
411226,285023_43971,Djibril Sow,Switzerland,MF,0,0,0,0,0,0,0,0.0,0x,0,0,4,30,4,1,1,0,0,0,0,35,86,0,0,3,67,1,100,,,,59.0,13.0,37.0,9.0,38.0,21.0,0.0,4.0,22.0,75.0,4.79,204.0,73.0,12440.73,0.0,0.0,104.0,846.0
411301,285023_43967,Angus Gunn,Scotland,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,119,76,0,0,0,0,1,100,9.0,75.0,64.0,21.0,0.0,0.0,21.0,15.0,6.0,0.0,0.0,3.0,224.0,3.43,29.0,6.0,17506.02,0.0,0.0,306.0,1240.0
411367,285023_43948,Kai Havertz,Germany,FW,0,4,8,25,8,0,4,1.51,1.32x,0,0,14,82,12,1,1,0,0,0,0,82,87,2,50,2,0,0,0,,,,136.0,70.0,55.0,11.0,86.0,50.0,5.0,55.0,57.0,197.0,7.11,422.0,147.0,30282.89,2.0,0.0,255.0,29.0
411375,285023_43969,Rodri,Spain,MF,0,0,3,0,1,2,1,0.11,0x,0,0,5,14,4,1,1,0,0,0,1,243,94,1,0,9,100,3,100,,,,94.0,3.0,19.0,72.0,66.0,28.0,1.0,16.0,88.0,505.0,7.0,272.0,60.0,22625.1,0.0,0.0,193.0,1022.0
411376,285023_43860,Inaki Williams,Ghana,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,28,2,2,0,1,0,0,1,11,73,0,0,2,50,0,0,,,,12.0,10.0,2.0,0.0,7.0,5.0,0.0,6.0,9.0,23.0,2.92,63.0,33.0,6985.3,0.0,0.0,71.0,753.0
411443,285023_43935,Timothy Castagne,Belgium,DF,0,0,0,0,0,0,0,0.0,0x,0,0,6,15,5,1,0,1,0,0,0,66,92,8,38,2,100,1,0,,,,42.0,23.0,8.0,11.0,20.0,22.0,2.0,8.0,13.0,145.0,7.69,176.0,70.0,12427.47,0.0,0.0,98.0,806.0
411470,285023_43946,Lucas Hernandez,France,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
411624,285023_43835,Abdullah Alkhaibari,Saudi Arabia,MF,0,0,1,0,0,1,0,0.01,0x,0,0,6,67,3,0,0,0,0,0,0,42,81,0,0,0,0,0,0,,,,36.0,1.0,15.0,20.0,25.0,11.0,0.0,3.0,20.0,97.0,6.94,235.0,54.0,17346.24,0.0,0.0,152.0,937.0
411644,285023_43817,Saman Ghoddos,IR Iran,MF,0,0,2,0,1,1,0,0.02,0x,0,0,5,71,15,1,0,0,0,0,1,46,70,0,0,3,67,2,100,,,,28.0,4.0,8.0,16.0,20.0,8.0,0.0,8.0,23.0,117.0,6.71,225.0,68.0,17502.49,0.0,0.0,157.0,952.0
411653,285023_43888,Dylan Bronn,Tunisia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,4,1,1,0,0,0,0,0,20,80,0,0,0,0,1,0,,,,7.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,1.0,40.0,2.04,38.0,13.0,5012.71,0.0,0.0,49.0,673.0
411658,285023_43888,Ellyes Skhiri,Tunisia,MF,0,0,0,0,0,0,0,0.0,0x,0,1,10,40,10,0,1,0,0,0,0,109,91,0,0,3,0,2,100,,,,63.0,2.0,18.0,43.0,53.0,10.0,0.0,7.0,20.0,230.0,6.61,286.0,59.0,29334.81,0.0,0.0,267.0,1178.0
411678,285023_43872,Ayoub El Kaabi,Morocco,FW,0,2,3,0,3,0,0,0.31,0x,0,0,2,25,7,1,1,0,0,0,3,10,70,0,0,0,0,0,0,,,,59.0,45.0,12.0,2.0,39.0,20.0,2.0,10.0,14.0,31.0,2.33,108.0,59.0,8709.76,0.0,0.0,74.0,760.0
411680,285023_43872,Noussair Mazraoui,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,0,20,31,8,3,2,0,0,0,0,100,92,3,0,3,67,0,0,,,,16.0,4.0,5.0,7.0,4.0,12.0,2.0,5.0,21.0,209.0,5.48,173.0,68.0,19022.87,0.0,0.0,200.0,1042.0
411726,285023_43924,Lucas Paqueta,Brazil,MF,1,1,3,0,1,2,0,0.1,0x,1,0,7,88,15,3,5,0,0,0,0,147,86,2,0,6,83,1,100,,,,150.0,12.0,78.0,60.0,86.0,64.0,0.0,13.0,57.0,313.0,6.56,270.0,101.0,22539.82,0.0,1.0,206.0,190.0
412144,285023_43899,Alphonso Davies,Canada,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
416051,285023_43834,Pedro Miguel,Qatar,DF,0,1,3,0,2,1,0,0.23,0x,0,0,6,36,8,1,7,0,0,0,0,78,76,2,50,7,29,2,100,,,,26.0,8.0,4.0,14.0,13.0,13.0,3.0,3.0,29.0,172.0,5.13,229.0,76.0,26501.54,0.0,0.0,310.0,1257.0
416056,285023_43834,Meshaal Barsham,Qatar,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
416081,285023_43922,Julian Alvarez,Argentina,FW,0,1,1,0,1,0,0,0.45,0x,0,0,4,40,7,1,0,0,0,0,0,18,89,0,0,0,0,0,0,,,,32.0,12.0,14.0,6.0,22.0,10.0,1.0,13.0,15.0,43.0,6.44,102.0,56.0,8031.41,0.0,0.0,73.0,756.0
416576,285023_43911,Alvaro Fidalgo,Mexico,MF,0,1,1,100,1,0,0,0.33,3.04x,0,0,5,33,4,0,2,0,0,0,0,47,89,1,0,3,0,0,0,,,,60.0,5.0,39.0,16.0,31.0,29.0,0.0,15.0,12.0,104.0,5.22,189.0,71.0,11902.43,1.0,0.0,93.0,72.0
416652,285023_43978,Jesse Randall,New Zealand,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,3,1,0,0,0,0,0,0,3,67,1,100,0,0,0,0,,,,14.0,7.0,7.0,0.0,6.0,8.0,2.0,1.0,3.0,10.0,8.19,37.0,25.0,3477.09,0.0,0.0,29.0,610.0
416902,285023_43855,Mohamed Abdelmoneim,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,,,,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,5.46,11.0,4.0,363.82,0.0,0.0,1.0,493.0
416906,285023_43855,Mostafa Shoubir,Egypt,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,3,0,0,0,0,52,69,0,0,2,0,0,0,7.0,44.0,40.0,8.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,1.0,92.0,3.22,26.0,4.0,10933.4,0.0,0.0,203.0,1068.0
416989,285023_43817,Ali Alipour,IR Iran,FW,0,0,1,0,1,0,0,0.04,0x,0,0,2,13,4,1,1,0,0,0,0,8,50,0,0,1,100,0,0,,,,17.0,10.0,7.0,0.0,13.0,4.0,0.0,5.0,7.0,21.0,3.3,51.0,27.0,4655.69,0.0,0.0,42.0,656.0
418485,285023_43822,Kim Taehyeon,Korea Republic,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
418490,285023_43822,Lee Kangin,Korea Republic,MF,1,1,4,0,1,3,0,0.15,0x,9,0,11,81,4,1,7,1,0,0,0,159,88,20,25,12,75,7,86,,,,161.0,12.0,71.0,78.0,62.0,99.0,0.0,42.0,108.0,376.0,5.68,264.0,69.0,28433.53,0.0,1.0,300.0,200.0
418535,285023_43963,Joao Felix,Portugal,FW,0,1,3,0,2,1,0,0.32,0x,0,0,2,22,5,1,2,0,0,0,0,24,79,1,0,3,33,0,0,,,,74.0,25.0,31.0,18.0,51.0,23.0,2.0,17.0,31.0,64.0,3.29,86.0,34.0,7575.4,0.0,0.0,69.0,746.0
418548,285023_43963,Pedro Neto,Portugal,FW,1,0,0,0,0,0,0,0.0,0x,0,0,4,22,1,1,1,0,0,0,0,63,89,5,40,5,80,1,0,,,,80.0,37.0,32.0,11.0,19.0,61.0,6.0,36.0,24.0,144.0,5.97,139.0,74.0,12703.83,0.0,1.0,127.0,155.0
418550,285023_43963,Rafael Leao,Portugal,FW,0,1,1,100,1,0,0,0.18,5.59x,0,0,2,11,3,1,1,0,0,0,0,14,86,1,100,1,0,0,0,,,,8.0,2.0,6.0,0.0,1.0,7.0,1.0,12.0,8.0,38.0,6.26,52.0,18.0,3811.49,1.0,0.0,36.0,60.0
418561,285023_43963,Francisco Trincao,Portugal,FW,0,0,1,0,1,0,0,0.11,0x,1,0,2,12,1,0,0,0,0,0,0,16,81,0,0,1,0,0,0,,,,24.0,6.0,18.0,0.0,19.0,5.0,0.0,8.0,15.0,35.0,3.81,56.0,32.0,4066.95,0.0,0.0,32.0,624.0
418715,285023_43914,Jose Cordoba,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,15,7,5,1,0,0,0,0,143,92,1,0,1,100,2,100,,,,34.0,0.0,2.0,32.0,22.0,12.0,0.0,4.0,22.0,309.0,6.01,197.0,69.0,20506.02,0.0,0.0,204.0,1086.0
418729,285023_43914,Carlos Harvey,Panama,DF,0,0,3,0,2,1,1,0.21,0x,0,0,27,34,13,6,2,1,0,0,0,87,79,1,0,2,0,5,60,,,,71.0,7.0,30.0,34.0,48.0,23.0,1.0,18.0,36.0,202.0,6.85,322.0,78.0,23421.71,0.0,0.0,204.0,1086.0
418747,285023_43914,Tomas Rodriguez,Panama,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.68,9.0,3.0,509.3,0.0,0.0,5.0,499.0
418781,285023_43879,Bamba Dieng,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,15,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,,,,5.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,3.36,28.0,15.0,1882.12,0.0,0.0,16.0,552.0
418795,285023_43879,Nicolas Jackson,Senegal,FW,1,3,7,0,7,0,2,0.27,0x,0,0,9,89,13,2,0,0,0,0,5,43,81,0,0,1,0,0,0,,,,86.0,49.0,28.0,9.0,66.0,20.0,4.0,24.0,29.0,108.0,6.23,233.0,119.0,24424.59,0.0,1.0,233.0,196.0
418798,285023_43879,Pape Matar Sarr,Senegal,MF,0,0,2,0,0,2,0,0.04,0x,0,0,1,12,3,1,0,0,0,0,0,20,90,0,0,0,0,0,0,,,,14.0,0.0,3.0,11.0,13.0,1.0,0.0,0.0,5.0,44.0,3.38,43.0,14.0,3215.33,0.0,0.0,28.0,609.0
418881,285023_43926,Cucho Hernandez,Colombia,FW,1,0,0,0,0,0,0,0.0,0x,0,0,0,4,1,0,0,0,0,0,0,3,33,1,100,0,0,0,0,,,,4.0,2.0,2.0,0.0,3.0,1.0,1.0,5.0,6.0,12.0,3.35,28.0,7.0,2325.55,0.0,1.0,20.0,138.0
418963,285023_43922,Facundo Medina,Argentina,DF,1,0,0,0,0,0,0,0.0,0x,0,0,11,42,8,3,2,1,0,0,0,89,94,2,50,1,100,0,0,,,,94.0,19.0,29.0,46.0,13.0,81.0,1.0,11.0,26.0,180.0,6.16,226.0,60.0,19428.31,0.0,1.0,187.0,176.0
418975,285023_43922,Thiago Almada,Argentina,FW,0,0,1,0,0,1,0,0.04,0x,0,0,18,39,4,0,1,0,0,0,2,71,90,0,0,1,0,0,0,,,,100.0,26.0,52.0,22.0,75.0,25.0,0.0,18.0,42.0,155.0,7.23,177.0,74.0,15652.61,0.0,0.0,130.0,894.0
419002,285023_43927,Moises Ramirez,Ecuador,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
419003,285023_43927,Jackson Porozo,Ecuador,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,2,0,2,0,1,0,0,0,12,100,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.77,28.0,13.0,3226.38,0.0,0.0,36.0,639.0
419005,285023_43927,Jordy Alcivar,Ecuador,MF,0,0,1,0,1,0,0,0.04,0x,0,0,1,12,7,1,0,1,0,0,0,33,94,1,0,1,100,0,0,,,,17.0,4.0,3.0,10.0,10.0,7.0,0.0,1.0,19.0,77.0,2.05,63.0,23.0,5065.44,0.0,0.0,49.0,677.0
419020,285023_43927,Gonzalo Plata,Ecuador,FW,0,5,8,13,4,4,1,1.16,0.86x,4,0,11,111,10,5,2,1,0,0,0,122,81,9,11,8,38,1,100,,,,148.0,26.0,103.0,19.0,94.0,54.0,3.0,72.0,85.0,297.0,6.59,373.0,141.0,33353.35,1.0,0.0,303.0,123.0
419055,285023_43921,Brenden Aaronson,USA,FW,0,1,3,0,3,0,0,0.46,0x,0,0,6,37,9,2,1,0,0,0,0,22,95,3,33,2,50,0,0,,,,42.0,17.0,22.0,3.0,27.0,15.0,4.0,18.0,14.0,67.0,2.5,127.0,70.0,10271.7,0.0,0.0,82.0,771.0
419062,285023_43921,Chris Richards,USA,DF,0,0,1,0,1,0,1,0.06,0x,0,0,2,10,8,6,2,1,0,0,0,173,98,0,0,2,0,1,100,,,,22.0,2.0,0.0,20.0,15.0,7.0,0.0,1.0,22.0,354.0,4.05,236.0,47.0,21169.14,0.0,0.0,209.0,1126.0
419068,285023_43921,Giovanni Reyna,USA,MF,0,1,2,50,2,0,0,0.22,4.61x,0,0,4,34,5,1,2,0,0,0,0,62,84,1,0,6,83,1,100,,,,69.0,7.0,41.0,21.0,44.0,25.0,1.0,26.0,45.0,130.0,8.24,201.0,50.0,12455.5,1.0,0.0,101.0,74.0
419077,285023_43921,Mark Mckenzie,USA,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,9,1,1,1,0,0,0,0,51,92,0,0,1,0,0,0,,,,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,104.0,2.16,148.0,50.0,11338.0,0.0,0.0,104.0,848.0
419082,285023_43921,Ricardo Pepi,USA,FW,0,0,5,0,5,0,2,0.38,0x,0,0,14,69,14,4,2,0,0,0,1,29,86,1,0,1,100,0,0,,,,98.0,63.0,29.0,6.0,79.0,19.0,2.0,36.0,38.0,86.0,6.81,299.0,116.0,23414.48,0.0,0.0,212.0,1143.0
419100,285023_43930,Maxi Araujo,Uruguay,MF,1,3,4,50,3,1,2,1.09,1.83x,10,0,5,38,7,2,4,0,0,0,4,36,86,14,50,4,75,0,0,,,,102.0,62.0,32.0,8.0,56.0,46.0,7.0,26.0,39.0,113.0,5.98,189.0,81.0,17323.04,2.0,1.0,173.0,15.0
419101,285023_43930,Ronald Araujo,Uruguay,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
419108,285023_43930,Sebastian Caceres,Uruguay,DF,0,0,3,0,2,1,2,0.13,0x,0,0,4,20,10,2,2,0,0,0,0,139,89,1,0,4,50,1,100,,,,20.0,1.0,0.0,19.0,13.0,7.0,0.0,4.0,13.0,296.0,5.79,184.0,64.0,20131.38,0.0,0.0,208.0,1118.0
419126,285023_43930,Darwin Nunez,Uruguay,FW,0,0,1,0,1,0,1,0.16,0x,0,0,4,20,1,1,0,0,0,0,0,9,89,1,100,2,100,1,100,,,,16.0,15.0,1.0,0.0,12.0,4.0,1.0,9.0,10.0,24.0,5.92,66.0,35.0,7830.16,0.0,0.0,78.0,766.0
419132,285023_43930,Brian Rodriguez,Uruguay,FW,0,1,3,0,1,2,0,0.22,0x,9,0,1,7,0,0,1,0,0,0,0,16,81,13,8,5,60,0,0,,,,24.0,8.0,11.0,5.0,1.0,23.0,2.0,11.0,7.0,55.0,6.33,56.0,21.0,3707.01,0.0,0.0,35.0,632.0
419134,285023_43930,Juan Manuel Sanabria,Uruguay,MF,0,0,3,0,2,1,0,0.09,0x,0,0,5,24,6,0,0,0,0,0,1,89,87,10,0,4,75,0,0,,,,83.0,51.0,24.0,8.0,21.0,62.0,5.0,26.0,41.0,201.0,6.48,227.0,93.0,17201.42,0.0,0.0,159.0,954.0
419142,285023_43930,Rodrigo Zalazar,Uruguay,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
419166,285023_43946,Ibrahima Konate,France,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,12,92,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.98,18.0,3.0,1968.45,0.0,0.0,20.0,576.0
419172,285023_43854,Evan Ndicka,Côte d'Ivoire,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
419177,285023_43946,William Saliba,France,DF,0,0,1,0,1,0,1,0.06,0x,0,0,2,9,2,0,0,0,0,0,0,133,98,0,0,1,0,2,100,,,,34.0,0.0,0.0,34.0,16.0,18.0,1.0,1.0,12.0,275.0,3.93,166.0,67.0,19791.22,0.0,0.0,201.0,1044.0
419189,285023_43888,Yan Valery,Tunisia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,13,68,10,4,1,0,0,0,1,80,68,7,29,8,13,1,100,,,,80.0,38.0,33.0,9.0,5.0,75.0,4.0,28.0,35.0,163.0,6.39,296.0,130.0,29256.28,0.0,0.0,274.0,1182.0
419211,285023_43883,Lyle Foster,South Africa,FW,0,0,1,0,1,0,1,0.07,0x,0,0,1,25,1,0,1,0,0,0,0,5,20,0,0,1,0,0,0,,,,20.0,10.0,8.0,2.0,12.0,8.0,0.0,6.0,7.0,15.0,1.99,66.0,16.0,5968.5,0.0,0.0,59.0,719.0
419223,285023_43883,Oswin Appollis,South Africa,FW,0,1,2,0,0,2,0,0.06,0x,6,0,8,87,6,1,1,0,0,0,0,70,87,6,0,1,0,1,100,,,,155.0,59.0,79.0,17.0,71.0,84.0,0.0,30.0,48.0,158.0,6.5,270.0,115.0,20626.63,0.0,0.0,187.0,1013.0
419225,285023_43883,Bradley Cross,South Africa,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
419281,285023_43835,Saud Abdulhamid,Saudi Arabia,DF,0,0,1,0,0,1,0,0.09,0x,0,0,10,56,11,2,1,0,0,0,0,75,80,1,0,2,50,1,0,,,,25.0,9.0,9.0,7.0,9.0,16.0,4.0,9.0,35.0,157.0,5.84,207.0,101.0,19437.3,0.0,0.0,199.0,1034.0
419287,285023_43835,Nawaf Alaqidi,Saudi Arabia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
419291,285023_43835,Feras Albrikan,Saudi Arabia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,6,95,6,1,2,0,0,0,0,34,68,0,0,3,0,0,0,,,,25.0,11.0,13.0,1.0,17.0,8.0,1.0,26.0,27.0,68.0,6.52,194.0,63.0,17442.49,0.0,0.0,161.0,958.0
419300,285023_43835,Khalid Alghannam,Saudi Arabia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,10.0,4.0,790.29,0.0,0.0,8.0,511.0
419302,285023_43835,Abdullah Alhamddan,Saudi Arabia,FW,0,1,1,0,0,1,0,0.05,0x,0,0,2,52,4,0,0,0,0,0,0,9,67,1,0,2,50,0,0,,,,26.0,7.0,16.0,3.0,19.0,7.0,0.0,9.0,10.0,24.0,8.01,114.0,44.0,6943.92,0.0,0.0,58.0,714.0
419303,285023_43835,Moteb Alharbi,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,9,62,2,0,4,0,0,0,0,66,71,1,0,4,25,0,0,,,,42.0,14.0,16.0,12.0,17.0,25.0,2.0,6.0,22.0,139.0,6.24,215.0,89.0,20749.62,0.0,0.0,199.0,1035.0
419326,285023_43835,Ali Majrashi,Saudi Arabia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
419436,285023_43834,Ahmed Alganehi,Qatar,MF,0,0,1,0,0,1,0,0.05,0x,2,0,3,18,4,1,0,0,0,0,0,12,92,2,100,0,0,0,0,,,,7.0,2.0,4.0,1.0,3.0,4.0,0.0,2.0,8.0,27.0,2.04,51.0,24.0,4200.63,0.0,0.0,41.0,652.0
419441,285023_43834,Homam Ahmed,Qatar,DF,0,0,1,0,0,1,0,0.0,0x,0,0,3,45,6,4,0,0,1,0,0,33,76,3,33,2,50,0,0,,,,20.0,13.0,6.0,1.0,5.0,15.0,1.0,7.0,13.0,75.0,5.86,157.0,57.0,13626.23,0.0,0.0,134.0,903.0
