player_id,team_id,player_name,team,position,goals,assists,total_competition_minutes_played,fdcp_top_scorer_rank,source_tab,story_id,classification
506277,285023_43860,Joseph Anang,Ghana,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
419101,285023_43930,Ronald Araujo,Uruguay,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
514326,285023_43927,Jeremy Arevalo,Ecuador,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
486390,285023_43921,Max Arfsten,USA,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
315614,285023_43926,Santiago Arias,Colombia,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
516043,285023_43888,Adam Arous,Tunisia,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
512039,285023_43888,Khalil Ayari,Tunisia,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
494350,285023_43860,Christopher Bonsu Baah,Ghana,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
511889,285023_43820,Anas Badawi,Jordan,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
464374,285023_43822,Bae Junho,Korea Republic,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
394829,285023_43928,Fabian Balbuena,Paraguay,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
483127,285023_43820,Nour Baniateyah,Jordan,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
269592,285023_43978,Kosta Barbarouses,New Zealand,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
463661,285023_43922,Valentin Barco,Argentina,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
416056,285023_43834,Meshaal Barsham,Qatar,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
477829,285023_20014,Dylan Batubinsika,Congo DR,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
306538,285023_43948,Oliver Baumann,Germany,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
441180,285023_43972,Altay Bayindir,Türkiye,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
484817,285023_43978,Lachlan Bayliss,New Zealand,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
494742,285023_43872,Youssef Belammari,Morocco,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
372294,285023_43888,Sabri Ben Hessen,Tunisia,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
477817,285023_43843,Oussama Benbot,Algeria,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
441146,285023_43963,Goncalo Inacio,Portugal,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
523173,285023_43860,Augustine Boakye,Ghana,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
466370,285023_1895293,Tyrick Bodak,Curaçao,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
441317,285023_20014,Theo Bongonda,Congo DR,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
464546,285023_43921,Chris Brady,USA,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
407114,285023_43850,Marcio Rosa,Cabo Verde,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
402904,285023_43930,Santiago Bueno,Uruguay,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
494345,285023_43942,Dan Burn,England,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
485804,285023_43928,Gustavo Caballero,Paraguay,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
372424,285023_43938,Duje Caleta Car,Croatia,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:5
482783,285023_43850,Wagner Pina,Cabo Verde,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
425580,285023_43926,Jorge Carrascal,Colombia,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
385833,285023_43914,Adalberto Carrasquilla,Panama,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
463476,285023_43927,Denil Castillo,Ecuador,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
494246,285023_43883,Sipho Chaine,South Africa,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
439691,285023_43942,Trevoh Chalobah,England,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
511010,285023_43843,Samir Chergui,Algeria,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
406595,285023_43817,Roozbeh Cheshmi,IR Iran,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
520246,285023_43888,Raed Chikhaoui,Tunisia,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
522282,285023_43822,Cho Wije,Korea Republic,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
510989,285023_20014,Brian Cipenga,Congo DR,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
448136,285023_43971,Eray Coemert,Switzerland,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
477831,285023_43850,Logan Costa,Cabo Verde,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
419225,285023_43883,Bradley Cross,South Africa,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
497902,285023_43935,Diego Moreira,Belgium,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
395216,285023_43963,Ruben Neves,Portugal,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
403002,285023_43963,Diogo Dalot,Portugal,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
448092,285023_43963,Rui Silva,Portugal,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
519837,285023_43817,Dennis Dargahi,IR Iran,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
412144,285023_43899,Alphonso Davies,Canada,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
491216,285023_43963,Samu Costa,Portugal,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
368652,285023_43930,Giorgian De Arrascaeta,Uruguay,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
402044,285023_43960,Marten De Roon,Netherlands,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
448366,285023_43935,Koni De Winter,Belgium,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
448369,285023_43935,Zeno Debast,Belgium,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
331149,285023_43976,Milos Degenek,Australia,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
430437,285023_43976,Cameron Devlin,Australia,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
494277,285023_43879,Yehvann Diouf,Senegal,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
476345,285023_43926,Willer Ditta,Colombia,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
466382,285023_1895293,Trevor Doornbusch,Curaçao,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
297266,285023_43850,Stopira,Cabo Verde,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
466853,285023_43908,Josue Duverger,Haiti,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
483319,285023_43970,Hjalmar Ekdal,Sweden,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
395755,285023_43872,Munir El Kajoui,Morocco,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
485756,285023_43872,Zakaria El Ouahdi,Morocco,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
506124,285023_43855,Tarek Alaa,Egypt,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
426506,285023_20014,Meschack Elia,Congo DR,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
520247,285023_43888,Rayan Elloumi,Tunisia,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
514171,285023_20014,Matthieu Epolo,Congo DR,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
385472,285023_44005,Botirali Ergashev,Uzbekistan,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
389740,285023_43938,Martin Erlic,Croatia,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
385030,285023_43914,Fidel Escobar,Panama,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
479084,285023_44005,Umar Eshmurodov,Uzbekistan,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
480313,285023_43914,Edgardo Farina,Panama,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
486196,285023_20014,Timothy Fayulu,Congo DR,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
466365,285023_1895293,Kevin Felida,Curaçao,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
318647,285023_43928,Gatito Fernandez,Paraguay,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
448151,285023_43960,Mark Flekken,Netherlands,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
523007,285023_43967,Tyler Fletcher,Scotland,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
485065,285023_43938,Toni Fruk,Croatia,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:6
384751,285023_43963,Goncalo Guedes,Portugal,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
405562,285023_43969,Eric Garcia,Spain,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
484691,285023_43969,Joan Garcia,Spain,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
483553,285023_43960,Lutsharel Geertruida,Netherlands,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
520072,285023_43843,Fares Ghedjemis,Algeria,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
482670,285023_43817,Mohammad Ghorbani,IR Iran,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
368655,285023_43930,Jose Maria Gimenez,Uruguay,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
463817,285023_43899,Owen Goodman,Canada,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
215553,285023_43967,Craig Gordon,Scotland,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
395059,285023_43883,Ricardo Goss,South Africa,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
385248,285023_43934,Florian Grillitsch,Austria,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
391297,285023_43969,Alex Grimaldo,Spain,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
430834,285023_43854,Parfait Guiagon,Côte d'Ivoire,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
360498,285023_43972,Mert Gunok,Türkiye,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
441239,285023_43914,Jorge Gutierrez,Panama,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
384850,285023_43820,Rajaei Ayed,Jordan,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
419461,285023_43834,Salah Zakaria,Qatar,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
424106,285023_43855,Haissem Hassan,Egypt,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
483512,285023_43960,Jorrel Hato,Netherlands,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
356189,285023_43942,Jordan Henderson,England,MF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
403046,285023_43942,Dean Henderson,England,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
411470,285023_43946,Lucas Hernandez,France,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
495431,285023_43967,George Hirst,Scotland,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
511118,285023_43995,Lukas Hornicek,Czechia,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
314255,285023_43817,Hossein Hosseini,IR Iran,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
484073,285023_43967,Dominic Hyam,Scotland,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
395860,285023_43855,Mahdy Soliman,Egypt,GK,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
447864,285023_43969,Borja Iglesias,Spain,FW,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
494429,285023_43817,Danial Iri,IR Iran,DF,0,0,0,205,top_scorer,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7,urn:gd:story:classification:gcp_top_scorer:competitionId:285023:assists:rank_asc:page:7
