player_id,team_id,player_name,team,position,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,source_tab,story_id,classification
448014,285023_43976,Alessandro Circati,Australia,DF,30,1,5,24,7,23,0,6,47,290,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
433378,285023_43888,Hannibal Mejbri,Tunisia,MF,150,25,93,32,73,77,3,30,75,289,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
386013,285023_43926,Davinson Sanchez,Colombia,DF,27,0,1,26,7,20,0,4,25,289,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
485677,285023_43946,Manu Kone,France,MF,40,0,9,31,28,12,0,2,26,288,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
463218,285023_43883,Khuliso Mudau,South Africa,DF,46,22,19,5,11,35,4,15,54,288,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:2
430442,285023_43976,Harry Souttar,Australia,DF,23,2,1,20,15,8,0,2,31,288,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
430831,285023_43854,Ibrahim Sangare,Côte d'Ivoire,MF,39,2,18,19,26,13,0,8,50,287,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
431788,285023_43879,Pape Gueye,Senegal,MF,61,7,28,26,47,14,1,9,49,287,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
424031,285023_43927,Piero Hincapie,Ecuador,DF,70,31,23,16,20,50,6,25,30,286,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
485760,285023_43872,Ayyoub Bouaddi,Morocco,MF,97,7,27,63,58,39,0,11,67,284,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
464842,285023_43879,Lamine Camara,Senegal,MF,93,24,46,23,66,27,1,19,51,283,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
402921,285023_43922,Lisandro Martinez,Argentina,DF,21,0,0,21,7,14,0,0,27,283,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
481610,285023_43942,Elliot Anderson,England,MF,140,5,35,100,105,35,1,4,66,282,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
434026,285023_43818,Zidane Iqbal,Iraq,MF,76,0,43,33,62,14,0,4,18,281,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
480322,285023_43899,Luc De Fougerolles,Canada,DF,33,4,3,26,17,16,1,2,18,280,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
403083,285023_43872,Issa Diop,Morocco,DF,21,1,0,20,6,15,0,1,7,279,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
510922,285023_43854,Yan Diomande,Côte d'Ivoire,FW,89,18,60,11,26,63,3,71,87,279,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
395986,285023_43883,Ronwen Williams,South Africa,GK,43,0,0,43,31,12,0,0,7,279,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
492363,285023_43948,Felix Nmecha,Germany,MF,82,22,39,21,54,28,2,23,54,279,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
504199,285023_43883,Mbekezeli Mbokazi,South Africa,DF,22,1,6,15,9,13,0,3,21,278,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
433074,285023_43818,Amir Alammari,Iraq,MF,64,4,26,34,43,21,1,5,20,278,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
430605,285023_43924,Bruno Guimaraes,Brazil,MF,183,28,99,56,138,45,4,30,53,278,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
371958,285023_43899,Derek Cornelius,Canada,DF,5,0,1,4,0,5,1,5,26,277,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
430735,285023_43969,Marc Cucurella,Spain,DF,125,67,29,29,37,88,11,50,33,277,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
425701,285023_43911,Johan Vasquez,Mexico,DF,33,0,3,30,8,25,0,3,18,276,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
419177,285023_43946,William Saliba,France,DF,34,0,0,34,16,18,1,1,12,275,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
430628,285023_43922,Alexis Mac Allister,Argentina,MF,48,0,15,33,34,14,1,0,53,274,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
441179,285023_43972,Merih Demiral,Türkiye,DF,36,17,4,15,19,17,2,10,26,273,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
430667,285023_43948,Nico Schlotterbeck,Germany,DF,22,0,1,21,5,17,0,6,33,272,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
404645,285023_43961,Sander Berge,Norway,MF,48,1,16,31,41,7,1,13,47,272,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
430440,285023_43976,Aiden Oneill,Australia,MF,101,4,44,53,76,25,1,14,93,271,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
483312,285023_43970,Isak Hien,Sweden,DF,26,0,0,26,19,7,0,1,17,271,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
405841,285023_43942,Marc Guehi,England,DF,9,1,0,8,6,3,0,1,8,270,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
389784,285023_43927,Alan Franco,Ecuador,MF,45,9,11,25,12,33,2,6,30,270,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
403585,285023_43911,Roberto Alvarado,Mexico,FW,127,43,60,24,49,78,3,45,59,267,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
402047,285023_43946,Adrien Rabiot,France,MF,51,15,10,26,33,18,3,10,34,267,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
486317,285023_43854,Guela Doue,Côte d'Ivoire,DF,62,16,31,15,17,45,1,19,50,266,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
400634,285023_43911,Edson Alvarez,Mexico,DF,93,2,27,64,66,27,0,2,35,265,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
441623,285023_43930,Manuel Ugarte,Uruguay,MF,84,1,17,66,64,20,0,3,53,263,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
389867,285023_43946,Kylian Mbappe,France,FW,111,56,31,24,75,36,7,49,43,263,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
489520,285023_44037,Nikola Katic,Bosnia and Herzegovina,DF,26,0,1,25,6,20,0,4,27,262,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
431858,285023_43843,Rayan Ait Nouri,Algeria,DF,80,21,32,27,21,59,4,29,53,262,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
441622,285023_43926,Jhon Lucumi,Colombia,DF,7,0,0,7,2,5,0,2,15,261,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
390238,285023_43921,Tyler Adams,USA,MF,96,1,18,77,70,26,0,7,35,260,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
480310,285023_43914,Jiovany Ramos,Panama,DF,24,2,3,19,8,16,0,1,16,258,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
429608,285023_43822,Seol Youngwoo,Korea Republic,DF,86,42,38,6,42,44,9,40,58,258,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
439641,285023_43942,Reece James,England,DF,104,20,34,50,46,58,3,12,25,256,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
472908,285023_43995,Vladimir Coufal,Czechia,DF,86,42,29,15,11,75,3,27,44,252,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
511009,285023_43843,Rafik Belghali,Algeria,DF,45,23,15,7,16,29,3,17,42,250,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
491244,285023_43961,Torbjorn Heggem,Norway,DF,53,0,7,46,16,37,0,1,31,250,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
484092,285023_43972,Ismail Yuksek,Türkiye,MF,48,7,11,30,35,13,2,4,33,249,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
486080,285023_43995,Robin Hranac,Czechia,DF,11,2,1,8,6,5,0,1,13,249,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
423522,285023_43976,Jordan Bos,Australia,DF,67,23,33,11,23,44,7,31,82,248,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
441307,285023_43872,Azzedine Ounahi,Morocco,MF,139,34,57,48,78,61,1,34,49,247,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
441251,285023_43921,Antonee Robinson,USA,DF,73,23,22,28,9,64,4,27,39,247,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:3
464114,285023_43946,Desire Doue,France,FW,71,22,31,18,24,47,1,15,12,246,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4
430176,285023_43960,Ryan Gravenberch,Netherlands,MF,109,26,50,33,77,32,3,25,62,244,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4
402884,285023_43930,Federico Valverde,Uruguay,MF,73,22,27,24,34,39,1,31,50,244,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4
477795,285023_43843,Fares Chaibi,Algeria,MF,123,28,61,34,70,53,4,33,62,244,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4
368649,285023_43963,Joao Cancelo,Portugal,DF,35,13,9,13,12,23,3,24,33,243,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4
308386,285023_43924,Casemiro,Brazil,MF,39,0,15,24,31,8,0,3,32,243,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4
466838,285023_43908,Danley Jean Jacques,Haiti,MF,73,2,27,44,36,37,0,11,30,243,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:4
